"","algorithm","iomode","image","nthreads","imsize","task_clock","context_switches","cpu_migrations","page_faults","time_elapsed"
"396","omp","withoutIO","full",2,8192,14130.270797,31,1,63,7.066101791
"397","omp","withoutIO","full",2,8192,14145.943988,31,1,63,7.073725364
"398","omp","withoutIO","full",2,8192,14183.434288,31,1,62,7.092626549
"399","omp","withoutIO","full",2,8192,14324.812681,29,1,62,7.163167997
"400","omp","withoutIO","full",2,8192,14186.191817,34,1,62,7.093958143
"401","omp","withoutIO","full",4,16,0.919435,0,3,66,0.000962456
"402","omp","withoutIO","full",4,16,0.745372,0,3,66,0.000808723
"403","omp","withoutIO","full",4,16,0.773097,0,3,65,0.000800795
"404","omp","withoutIO","full",4,16,0.844002,0,3,66,0.000875647
"405","omp","withoutIO","full",4,16,0.779582,0,3,66,0.000784163
"406","omp","withoutIO","full",4,16,0.765195,0,3,66,0.000761891
"407","omp","withoutIO","full",4,16,0.801931,0,3,67,0.000849985
"408","omp","withoutIO","full",4,16,0.724017,0,3,66,0.000776114
"409","omp","withoutIO","full",4,16,0.72179,0,3,67,0.000730939
"410","omp","withoutIO","full",4,16,0.742886,0,3,66,0.000811396
"411","omp","withoutIO","full",4,32,1.003834,0,3,67,0.000822402
"412","omp","withoutIO","full",4,32,0.970443,0,3,66,0.000830923
"413","omp","withoutIO","full",4,32,0.91745,0,3,66,0.000849989
"414","omp","withoutIO","full",4,32,0.933807,0,3,66,0.000846673
"415","omp","withoutIO","full",4,32,0.987491,0,3,67,0.000849571
"416","omp","withoutIO","full",4,32,0.923559,0,3,66,0.000810057
"417","omp","withoutIO","full",4,32,0.897627,0,3,67,0.000777703
"418","omp","withoutIO","full",4,32,0.964495,0,3,67,0.00083564
"419","omp","withoutIO","full",4,32,0.935329,0,3,67,0.000820019
"420","omp","withoutIO","full",4,32,0.911174,0,3,66,0.000831719
"421","omp","withoutIO","full",4,64,1.699991,0,3,67,0.001042646
"422","omp","withoutIO","full",4,64,1.709287,0,3,64,0.000996155
"423","omp","withoutIO","full",4,64,1.599353,0,3,67,0.000949217
"424","omp","withoutIO","full",4,64,1.672847,0,3,64,0.000998389
"425","omp","withoutIO","full",4,64,1.654409,0,3,64,0.001010006
"426","omp","withoutIO","full",4,64,1.64263,0,3,65,0.000962077
"427","omp","withoutIO","full",4,64,1.616745,0,3,66,0.000947493
"428","omp","withoutIO","full",4,64,1.686386,0,3,66,0.000991038
"429","omp","withoutIO","full",4,64,1.580257,0,3,67,0.000963761
"430","omp","withoutIO","full",4,64,1.78586,0,3,66,0.001087609
"431","omp","withoutIO","full",4,128,4.3964,0,3,65,0.00166965
"432","omp","withoutIO","full",4,128,4.431865,0,3,66,0.001745487
"433","omp","withoutIO","full",4,128,4.365024,0,3,67,0.001694489
"434","omp","withoutIO","full",4,128,4.324041,0,3,67,0.001676722
"435","omp","withoutIO","full",4,128,4.4897,0,3,64,0.001728487
"436","omp","withoutIO","full",4,128,4.434572,0,3,67,0.001722641
"437","omp","withoutIO","full",4,128,4.347742,0,3,66,0.001693067
"438","omp","withoutIO","full",4,128,4.287361,0,3,67,0.001637288
"439","omp","withoutIO","full",4,128,4.283348,0,3,67,0.001736677
"440","omp","withoutIO","full",4,128,4.412706,0,3,66,0.001712972
"441","omp","withoutIO","full",4,256,14.996154,0,3,66,0.004378021
"442","omp","withoutIO","full",4,256,15.153813,0,3,67,0.004398501
"443","omp","withoutIO","full",4,256,15.246344,0,3,67,0.004481404
"444","omp","withoutIO","full",4,256,15.111249,0,3,66,0.004337338
"445","omp","withoutIO","full",4,256,14.947311,0,3,66,0.004295068
"446","omp","withoutIO","full",4,256,15.259041,0,3,66,0.004527577
"447","omp","withoutIO","full",4,256,15.196731,0,3,65,0.004497867
"448","omp","withoutIO","full",4,256,15.167452,0,3,66,0.004472699
"449","omp","withoutIO","full",4,256,15.236679,0,3,65,0.004530634
"450","omp","withoutIO","full",4,256,15.09396,0,3,65,0.004476321
"451","omp","withoutIO","full",4,512,57.42848,0,3,66,0.01507338
"452","omp","withoutIO","full",4,512,57.386263,3,4,66,0.015046736
"453","omp","withoutIO","full",4,512,57.322647,0,3,67,0.015041074
"454","omp","withoutIO","full",4,512,56.397767,0,3,67,0.014854943
"455","omp","withoutIO","full",4,512,55.694375,0,3,64,0.014608064
"456","omp","withoutIO","full",4,512,56.305815,1,3,65,0.014740375
"457","omp","withoutIO","full",4,512,56.560682,0,3,67,0.014848389
"458","omp","withoutIO","full",4,512,56.413382,0,4,66,0.014819728
"459","omp","withoutIO","full",4,512,56.095898,0,3,64,0.014689183
"460","omp","withoutIO","full",4,512,56.955505,0,3,65,0.014892655
"461","omp","withoutIO","full",4,1024,224.075616,0,3,67,0.05672058
"462","omp","withoutIO","full",4,1024,223.156833,0,3,67,0.056494662
"463","omp","withoutIO","full",4,1024,223.636619,0,3,67,0.056598983
"464","omp","withoutIO","full",4,1024,223.713637,0,3,66,0.056614916
"465","omp","withoutIO","full",4,1024,224.743366,0,3,67,0.056931726
"466","omp","withoutIO","full",4,1024,224.914719,0,3,67,0.056939108
"467","omp","withoutIO","full",4,1024,223.338163,0,3,66,0.056579013
"468","omp","withoutIO","full",4,1024,224.120358,0,3,67,0.056817186
"469","omp","withoutIO","full",4,1024,225.099421,0,3,67,0.057048686
"470","omp","withoutIO","full",4,1024,223.954499,0,3,66,0.056692329
"471","omp","withoutIO","full",4,2048,880.843616,1,3,67,0.220918984
"472","omp","withoutIO","full",4,2048,889.04979,8,3,66,0.223093432
"473","omp","withoutIO","full",4,2048,882.549155,0,3,66,0.22142144
"474","omp","withoutIO","full",4,2048,904.079819,3,3,64,0.226826109
"475","omp","withoutIO","full",4,2048,884.453333,8,3,64,0.22188009
"476","omp","withoutIO","full",4,2048,890.832401,0,3,67,0.223439078
"477","omp","withoutIO","full",4,2048,890.013132,1,3,66,0.223208816
"478","omp","withoutIO","full",4,2048,874.074164,0,3,67,0.219253929
"479","omp","withoutIO","full",4,2048,944.626975,4,3,67,0.236992197
"480","omp","withoutIO","full",4,2048,882.004215,1,3,67,0.221205979
"481","omp","withoutIO","full",4,4096,3605.485651,8,3,67,0.902410882
"482","omp","withoutIO","full",4,4096,3565.012308,6,3,67,0.892024446
"483","omp","withoutIO","full",4,4096,3535.812414,5,3,65,0.884632405
"484","omp","withoutIO","full",4,4096,3461.773979,13,3,66,0.866217879
"485","omp","withoutIO","full",4,4096,3503.054265,2,3,65,0.87652059
"486","omp","withoutIO","full",4,4096,3502.145437,5,3,65,0.876537232
"487","omp","withoutIO","full",4,4096,3498.023897,9,3,65,0.875312669
"488","omp","withoutIO","full",4,4096,3531.72457,13,3,66,0.883659652
"489","omp","withoutIO","full",4,4096,3526.591221,5,3,65,0.882359708
"490","omp","withoutIO","full",4,4096,3475.327447,7,3,67,0.869566758
"491","omp","withoutIO","full",4,8192,14039.610566,32,3,66,3.51087589
"492","omp","withoutIO","full",4,8192,14117.939489,28,3,66,3.530383321
"493","omp","withoutIO","full",4,8192,13973.009395,25,3,66,3.494041385
"494","omp","withoutIO","full",4,8192,14202.121311,32,3,67,3.551372206
"495","omp","withoutIO","full",4,8192,13989.788343,31,3,64,3.498331866
"496","omp","withoutIO","full",4,8192,14355.628917,32,3,67,3.58975611
"497","omp","withoutIO","full",4,8192,14162.945081,25,3,66,3.541617651
"498","omp","withoutIO","full",4,8192,14112.169611,31,3,64,3.528793336
"499","omp","withoutIO","full",4,8192,13943.878252,29,3,66,3.48685044
"500","omp","withoutIO","full",4,8192,14116.126978,25,3,66,3.529845246
"501","omp","withoutIO","full",8,16,1.690839,0,7,74,0.001043425
"502","omp","withoutIO","full",8,16,1.836982,0,7,76,0.00097577
"503","omp","withoutIO","full",8,16,1.577865,0,7,75,0.000845499
"504","omp","withoutIO","full",8,16,1.788083,0,7,75,0.001078914
"505","omp","withoutIO","full",8,16,1.469599,0,7,75,0.001096382
"506","omp","withoutIO","full",8,16,1.707659,0,7,75,0.001073359
"507","omp","withoutIO","full",8,16,1.755977,0,7,74,0.00109473
"508","omp","withoutIO","full",8,16,1.488026,0,7,75,0.001003258
"509","omp","withoutIO","full",8,16,1.518835,0,7,76,0.000833102
"510","omp","withoutIO","full",8,16,1.674156,0,7,76,0.00101244
"511","omp","withoutIO","full",8,32,1.611833,0,7,76,0.000897948
"512","omp","withoutIO","full",8,32,1.63256,0,7,76,0.000831206
"513","omp","withoutIO","full",8,32,1.81858,0,7,75,0.001168801
"514","omp","withoutIO","full",8,32,1.961706,0,7,75,0.001110447
"515","omp","withoutIO","full",8,32,1.717167,0,7,76,0.001092996
"516","omp","withoutIO","full",8,32,1.872206,0,7,75,0.00102587
"517","omp","withoutIO","full",8,32,1.970507,0,7,73,0.001148344
"518","omp","withoutIO","full",8,32,1.822304,0,7,75,0.001053745
"519","omp","withoutIO","full",8,32,1.785418,0,7,76,0.001034547
"520","omp","withoutIO","full",8,32,2.016609,0,7,76,0.001126085
"521","omp","withoutIO","full",8,64,2.755618,1,7,76,0.001187823
"522","omp","withoutIO","full",8,64,2.587876,0,7,75,0.001198025
"523","omp","withoutIO","full",8,64,2.806095,0,7,75,0.001233832
"524","omp","withoutIO","full",8,64,2.607949,0,7,73,0.001110922
"525","omp","withoutIO","full",8,64,2.718074,0,7,75,0.001155563
"526","omp","withoutIO","full",8,64,2.620268,0,7,75,0.001124036
"527","omp","withoutIO","full",8,64,2.483488,0,7,76,0.000989415
"528","omp","withoutIO","full",8,64,2.493096,0,7,74,0.001119917
"529","omp","withoutIO","full",8,64,2.578996,0,7,76,0.001178431
"530","omp","withoutIO","full",8,64,2.582534,0,7,75,0.001139435
"531","omp","withoutIO","full",8,128,5.389774,0,7,74,0.001484988
"532","omp","withoutIO","full",8,128,5.758454,1,7,75,0.001558399
"533","omp","withoutIO","full",8,128,5.361174,0,7,76,0.001455496
"534","omp","withoutIO","full",8,128,5.454957,0,7,75,0.001532336
"535","omp","withoutIO","full",8,128,5.433496,0,7,75,0.001511784
"536","omp","withoutIO","full",8,128,5.501746,0,7,75,0.00154539
"537","omp","withoutIO","full",8,128,5.321026,0,7,75,0.001428124
"538","omp","withoutIO","full",8,128,5.610393,0,7,75,0.001677837
"539","omp","withoutIO","full",8,128,5.31027,1,7,75,0.001462371
"540","omp","withoutIO","full",8,128,5.537493,1,7,76,0.001456388
"541","omp","withoutIO","full",8,256,16.416613,1,7,76,0.002796138
"542","omp","withoutIO","full",8,256,16.517119,1,7,75,0.00288223
"543","omp","withoutIO","full",8,256,16.03802,0,7,73,0.002785428
"544","omp","withoutIO","full",8,256,16.373591,0,7,75,0.002896113
"545","omp","withoutIO","full",8,256,16.479561,0,7,74,0.002854752
"546","omp","withoutIO","full",8,256,16.413823,1,7,76,0.002845975
"547","omp","withoutIO","full",8,256,16.555682,1,7,75,0.002899473
"548","omp","withoutIO","full",8,256,16.582633,0,7,76,0.002931189
"549","omp","withoutIO","full",8,256,16.15324,0,7,74,0.002871088
"550","omp","withoutIO","full",8,256,16.334632,0,7,75,0.002954717
"551","omp","withoutIO","full",8,512,61.222493,3,7,76,0.008675506
"552","omp","withoutIO","full",8,512,58.606878,1,7,75,0.008194092
"553","omp","withoutIO","full",8,512,58.884649,2,7,73,0.008255858
"554","omp","withoutIO","full",8,512,59.556952,2,7,75,0.008498904
"555","omp","withoutIO","full",8,512,58.725792,2,7,76,0.008164339
"556","omp","withoutIO","full",8,512,69.913029,5,7,75,0.009491057
"557","omp","withoutIO","full",8,512,70.8111,2,7,76,0.009601798
"558","omp","withoutIO","full",8,512,69.797674,3,7,73,0.009463086
"559","omp","withoutIO","full",8,512,70.157734,3,7,75,0.009545002
"560","omp","withoutIO","full",8,512,69.813612,2,7,76,0.009479028
"561","omp","withoutIO","full",8,1024,280.455972,9,7,75,0.035951114
"562","omp","withoutIO","full",8,1024,274.300543,8,7,73,0.035083876
"563","omp","withoutIO","full",8,1024,276.31908,9,7,76,0.035393997
"564","omp","withoutIO","full",8,1024,319.493535,17,7,76,0.042937108
"565","omp","withoutIO","full",8,1024,298.812736,13,8,76,0.040104355
"566","omp","withoutIO","full",8,1024,274.432856,9,7,76,0.035072411
"567","omp","withoutIO","full",8,1024,275.468041,10,7,76,0.035210361
"568","omp","withoutIO","full",8,1024,274.686621,8,7,75,0.035109834
"569","omp","withoutIO","full",8,1024,332.849943,25,7,74,0.04466836
"570","omp","withoutIO","full",8,1024,275.181516,8,7,73,0.03518878
"571","omp","withoutIO","full",8,2048,1092.747642,25,7,75,0.137461309
"572","omp","withoutIO","full",8,2048,1146.783822,36,7,74,0.145386677
"573","omp","withoutIO","full",8,2048,1091.262167,37,7,75,0.137264597
"574","omp","withoutIO","full",8,2048,1099.378679,22,7,75,0.138405504
"575","omp","withoutIO","full",8,2048,1080.176515,24,7,75,0.135810911
"576","omp","withoutIO","full",8,2048,1087.005942,24,7,74,0.136630013
"577","omp","withoutIO","full",8,2048,1084.162964,23,7,75,0.136289613
"578","omp","withoutIO","full",8,2048,1062.295224,21,7,73,0.133515639
"579","omp","withoutIO","full",8,2048,1075.500477,26,7,75,0.136869192
"580","omp","withoutIO","full",8,2048,1094.269724,32,7,76,0.137621955
"581","omp","withoutIO","full",8,4096,4319.408041,26,7,76,0.54069874
"582","omp","withoutIO","full",8,4096,4316.711424,38,7,75,0.540409028
"583","omp","withoutIO","full",8,4096,4227.140198,27,7,75,0.529274083
"584","omp","withoutIO","full",8,4096,4422.400745,40,7,76,0.553677544
"585","omp","withoutIO","full",8,4096,4353.276779,29,7,75,0.544986571
"586","omp","withoutIO","full",8,4096,4365.168237,42,7,76,0.546588214
"587","omp","withoutIO","full",8,4096,4348.762593,28,7,76,0.544373354
"588","omp","withoutIO","full",8,4096,4358.649301,38,7,75,0.54566217
"589","omp","withoutIO","full",8,4096,4352.150465,35,7,75,0.545061026
"590","omp","withoutIO","full",8,4096,4283.2405,30,7,75,0.536333602
"591","omp","withoutIO","full",8,8192,17192.859655,61,7,76,2.149962033
"592","omp","withoutIO","full",8,8192,17356.469207,51,7,75,2.170433366
"593","omp","withoutIO","full",8,8192,17198.260666,59,7,76,2.150635917
"594","omp","withoutIO","full",8,8192,17626.110702,64,7,75,2.204162037
"595","omp","withoutIO","full",8,8192,17272.160715,60,7,75,2.159917256
"596","omp","withoutIO","full",8,8192,17721.222352,53,7,76,2.216061523
"597","omp","withoutIO","full",8,8192,17202.697482,57,7,75,2.15124987
"598","omp","withoutIO","full",8,8192,16986.042098,54,7,75,2.124080971
"599","omp","withoutIO","full",8,8192,17249.689224,58,7,74,2.157125895
"600","omp","withoutIO","full",8,8192,16849.729971,77,8,75,2.107288653
"601","omp","withoutIO","full",16,16,1.211611,47,26,93,0.001060754
"602","omp","withoutIO","full",16,16,1.046334,43,23,90,0.000969907
"603","omp","withoutIO","full",16,16,1.051412,41,22,91,0.000923839
"604","omp","withoutIO","full",16,16,1.087156,45,22,90,0.000952009
"605","omp","withoutIO","full",16,16,1.006632,35,26,90,0.000964223
"606","omp","withoutIO","full",16,16,1.192566,47,27,92,0.000963454
"607","omp","withoutIO","full",16,16,1.07774,46,26,92,0.000977684
"608","omp","withoutIO","full",16,16,1.015848,33,22,92,0.000990559
"609","omp","withoutIO","full",16,16,1.100249,47,28,91,0.001051873
"610","omp","withoutIO","full",16,16,1.036954,48,23,92,0.000963325
"611","omp","withoutIO","full",16,32,1.429873,48,23,93,0.001134527
"612","omp","withoutIO","full",16,32,1.306595,45,27,91,0.000994451
"613","omp","withoutIO","full",16,32,1.693887,45,23,92,0.001112549
"614","omp","withoutIO","full",16,32,1.339757,48,29,92,0.001007981
"615","omp","withoutIO","full",16,32,1.320609,48,31,93,0.00104055
"616","omp","withoutIO","full",16,32,1.276153,45,26,92,0.001010729
"617","omp","withoutIO","full",16,32,1.168937,33,20,93,0.00100978
"618","omp","withoutIO","full",16,32,1.433949,48,28,92,0.001122909
"619","omp","withoutIO","full",16,32,1.457568,48,29,92,0.001173294
"620","omp","withoutIO","full",16,32,1.45909,48,30,91,0.001114631
"621","omp","withoutIO","full",16,64,2.045338,36,23,92,0.001167244
"622","omp","withoutIO","full",16,64,2.072238,46,26,92,0.001130263
"623","omp","withoutIO","full",16,64,2.444101,47,28,91,0.001503967
"624","omp","withoutIO","full",16,64,2.073976,46,25,93,0.001167144
"625","omp","withoutIO","full",16,64,2.07779,47,26,93,0.001151026
"626","omp","withoutIO","full",16,64,2.209576,45,24,93,0.001271743
"627","omp","withoutIO","full",16,64,2.181122,48,29,92,0.001219928
"628","omp","withoutIO","full",16,64,2.15224,48,27,91,0.001264078
"629","omp","withoutIO","full",16,64,2.118505,44,30,92,0.001199591
"630","omp","withoutIO","full",16,64,2.005875,41,24,93,0.001091107
"631","omp","withoutIO","full",16,128,5.568225,37,31,93,0.001596644
"632","omp","withoutIO","full",16,128,5.34933,35,31,91,0.00165592
"633","omp","withoutIO","full",16,128,5.325775,43,29,92,0.001563233
"634","omp","withoutIO","full",16,128,5.522902,45,33,91,0.001719255
"635","omp","withoutIO","full",16,128,5.709958,47,36,92,0.001734786
"636","omp","withoutIO","full",16,128,5.373875,35,33,92,0.001629603
"637","omp","withoutIO","full",16,128,5.756911,47,35,91,0.001770601
"638","omp","withoutIO","full",16,128,5.774062,47,38,93,0.001793255
"639","omp","withoutIO","full",16,128,5.672419,45,34,91,0.001764689
"640","omp","withoutIO","full",16,128,5.368406,46,31,92,0.001620766
"641","omp","withoutIO","full",16,256,17.645071,36,31,92,0.003351591
"642","omp","withoutIO","full",16,256,17.161243,45,26,92,0.003803134
"643","omp","withoutIO","full",16,256,16.907275,36,27,93,0.003747267
"644","omp","withoutIO","full",16,256,17.983252,47,32,93,0.003471641
"645","omp","withoutIO","full",16,256,18.536807,33,27,92,0.003189657
"646","omp","withoutIO","full",16,256,17.865926,34,27,92,0.003400681
"647","omp","withoutIO","full",16,256,18.119591,47,36,92,0.003557112
"648","omp","withoutIO","full",16,256,18.002893,48,36,92,0.003487454
"649","omp","withoutIO","full",16,256,18.214571,46,25,92,0.003367675
"650","omp","withoutIO","full",16,256,17.845236,43,36,92,0.003414176
"651","omp","withoutIO","full",16,512,68.024068,52,29,92,0.01061013
"652","omp","withoutIO","full",16,512,68.850423,52,31,93,0.010614518
"653","omp","withoutIO","full",16,512,69.803584,49,25,92,0.010148188
"654","omp","withoutIO","full",16,512,69.497638,41,28,93,0.00988129
"655","omp","withoutIO","full",16,512,69.513877,52,30,91,0.010852775
"656","omp","withoutIO","full",16,512,68.600238,52,31,93,0.010357161
"657","omp","withoutIO","full",16,512,66.079842,53,25,92,0.010240847
"658","omp","withoutIO","full",16,512,68.441732,44,31,93,0.010260499
"659","omp","withoutIO","full",16,512,69.391943,51,28,90,0.00993446
"660","omp","withoutIO","full",16,512,68.58312,50,27,93,0.010985155
"661","omp","withoutIO","full",16,1024,273.414583,64,34,92,0.036106981
"662","omp","withoutIO","full",16,1024,263.994433,61,29,93,0.034886935
"663","omp","withoutIO","full",16,1024,272.729721,65,36,93,0.036360465
"664","omp","withoutIO","full",16,1024,271.393039,62,36,92,0.036373744
"665","omp","withoutIO","full",16,1024,272.210113,60,34,93,0.03655587
"666","omp","withoutIO","full",16,1024,264.892199,59,32,93,0.035226117
"667","omp","withoutIO","full",16,1024,270.204683,66,31,93,0.038695443
"668","omp","withoutIO","full",16,1024,274.335433,68,34,92,0.035935236
"669","omp","withoutIO","full",16,1024,274.191892,66,36,92,0.035659497
"670","omp","withoutIO","full",16,1024,273.090062,60,34,92,0.036227506
"671","omp","withoutIO","full",16,2048,1092.070228,113,37,93,0.138323695
"672","omp","withoutIO","full",16,2048,1082.379846,109,34,92,0.137836859
"673","omp","withoutIO","full",16,2048,1082.156397,110,33,92,0.138212821
"674","omp","withoutIO","full",16,2048,1051.745509,110,36,92,0.133687028
"675","omp","withoutIO","full",16,2048,1092.435259,112,37,90,0.138746631
"676","omp","withoutIO","full",16,2048,1097.270306,118,36,92,0.139097944
"677","omp","withoutIO","full",16,2048,1087.548304,108,34,90,0.138844874
